t,range_km,closure_mps,aspect_deg,blue_alt,red_alt,blue_mach,red_mach,blue_Es,red_Es,blue_missile,red_missile
143.0,51.572,-130.0,128.3,4697.7,9977.0,1.079,1.151,10840.3,16044.3,0,1
143.5,51.637,-129.9,128.4,4697.7,9977.1,1.079,1.152,10842.6,16050.4,0,1
144.0,51.702,-129.9,128.4,4697.7,9977.2,1.079,1.153,10844.9,16056.5,0,1
144.5,51.767,-129.8,128.4,4697.7,9977.3,1.079,1.153,10847.2,16062.6,0,1
145.0,51.832,-129.7,128.4,4697.7,9977.4,1.08,1.154,10849.5,16068.7,0,1
145.5,51.897,-129.7,128.4,4697.7,9977.5,1.08,1.154,10851.8,16074.7,0,1
146.0,51.962,-129.6,128.4,4697.7,9977.5,1.08,1.155,10854.0,16080.8,0,1
146.5,52.026,-129.5,128.4,4697.7,9977.6,1.08,1.155,10856.2,16086.8,0,1
147.0,52.091,-129.5,128.4,4697.7,9977.7,1.08,1.156,10858.5,16092.9,0,1
147.5,52.156,-129.4,128.5,4697.6,9977.8,1.081,1.157,10860.7,16098.9,0,1
148.0,52.22,-129.3,128.5,4697.6,9977.9,1.081,1.157,10862.9,16104.9,0,1
148.5,52.285,-129.2,128.5,4697.5,9977.9,1.081,1.158,10865.0,16110.9,0,1
149.0,52.35,-129.2,128.5,4697.4,9978.0,1.081,1.158,10867.2,16116.9,0,1
149.5,52.414,-129.1,128.5,4697.3,9978.1,1.081,1.159,10869.3,16122.8,0,1
150.0,52.479,-129.0,128.5,4697.2,9978.2,1.082,1.159,10871.4,16128.8,0,1
150.5,52.543,-129.0,128.5,4697.1,9978.3,1.082,1.16,10873.5,16134.8,0,1
151.0,52.608,-128.9,128.5,4697.0,9978.3,1.082,1.161,10875.6,16140.7,0,1
151.5,52.672,-128.8,128.5,4696.8,9978.4,1.082,1.161,10877.7,16146.7,0,1
152.0,52.736,-128.7,128.5,4696.7,9978.5,1.082,1.162,10879.7,16152.6,0,1
152.5,52.801,-128.7,128.6,4696.5,9978.6,1.083,1.162,10881.7,16158.5,0,1
153.0,52.865,-128.6,128.6,4696.3,9978.7,1.083,1.163,10883.7,16164.4,0,1
153.5,52.929,-128.5,128.6,4696.1,9978.7,1.083,1.163,10885.7,16170.3,0,1
154.0,52.994,-128.5,128.6,4695.9,9978.8,1.083,1.164,10887.7,16176.2,0,1
154.5,53.058,-128.4,128.6,4695.7,9978.9,1.083,1.164,10889.6,16182.1,0,1
155.0,53.122,-128.3,128.6,4695.5,9979.0,1.084,1.165,10891.5,16188.0,0,1
155.5,53.186,-128.2,128.6,4695.3,9979.1,1.084,1.165,10893.4,16193.8,0,1
156.0,53.25,-128.2,128.6,4695.0,9979.1,1.084,1.166,10895.3,16199.7,0,1
156.5,53.314,-128.1,128.6,4694.8,9979.2,1.084,1.167,10897.1,16205.5,0,1
157.0,53.378,-128.0,128.6,4694.5,9979.3,1.084,1.167,10898.9,16211.4,0,1
157.5,53.442,-128.0,128.6,4694.2,9979.4,1.084,1.168,10900.7,16217.2,0,1
158.0,53.506,-127.9,128.7,4693.9,9979.4,1.085,1.168,10902.5,16223.0,0,1
158.5,53.57,-127.8,128.7,4693.6,9979.5,1.085,1.169,10904.2,16228.8,0,1
159.0,53.634,-127.7,128.7,4693.3,9979.6,1.085,1.169,10906.0,16234.6,0,1
159.5,53.698,-127.7,128.7,4693.0,9979.7,1.085,1.17,10907.7,16240.4,0,1
160.0,53.761,-127.6,128.7,4692.6,9979.8,1.085,1.17,10909.3,16246.2,0,1
160.5,53.825,-127.5,128.7,4692.3,9979.8,1.085,1.171,10911.0,16251.9,0,1
161.0,53.889,-127.4,128.7,4691.9,9979.9,1.086,1.171,10912.6,16257.7,0,1
161.5,53.953,-127.4,128.7,4691.6,9980.0,1.086,1.172,10914.2,16263.4,0,1
162.0,54.016,-127.3,128.7,4691.2,9980.1,1.086,1.172,10915.8,16269.2,0,1
162.5,54.08,-127.2,128.7,4690.8,9980.1,1.086,1.173,10917.3,16274.9,0,1
163.0,54.143,-127.2,128.7,4690.5,9980.2,1.086,1.173,10918.9,16280.6,0,1
163.5,54.207,-127.1,128.7,4690.1,9980.3,1.086,1.174,10920.4,16286.3,0,1
164.0,54.271,-127.0,128.7,4689.7,9980.4,1.087,1.175,10921.9,16292.0,0,1
164.5,54.334,-126.9,128.7,4689.3,9980.4,1.087,1.175,10923.3,16297.7,0,1
165.0,54.397,-126.9,128.7,4688.9,9980.5,1.087,1.176,10924.7,16303.4,0,1
165.5,54.461,-126.8,128.7,4688.5,9980.6,1.087,1.176,10926.1,16309.1,0,1
166.0,54.524,-126.7,128.7,4688.1,9980.7,1.087,1.177,10927.5,16314.7,0,1
166.5,54.587,-126.6,128.7,4687.7,9980.7,1.087,1.177,10928.9,16320.4,0,1
167.0,54.651,-126.6,128.8,4687.3,9980.8,1.088,1.178,10930.2,16326.0,0,1
167.5,54.714,-126.5,128.8,4686.9,9980.9,1.088,1.178,10931.5,16331.6,0,1
168.0,54.777,-126.4,128.8,4686.5,9981.0,1.088,1.179,10932.8,16337.3,0,1
168.5,54.84,-126.4,128.8,4686.1,9981.0,1.088,1.179,10934.1,16342.9,0,1
169.0,54.904,-126.3,128.8,4685.7,9981.1,1.088,1.18,10935.3,16348.5,0,1
169.5,54.967,-126.2,128.8,4685.3,9981.2,1.088,1.18,10936.5,16354.1,0,1
170.0,55.03,-126.1,128.8,4685.0,9981.3,1.088,1.181,10937.7,16359.7,0,1
170.5,55.093,-126.0,128.8,4684.6,9981.3,1.088,1.181,10938.9,16365.2,0,1
171.0,55.156,-126.0,128.8,4684.2,9981.4,1.089,1.182,10940.0,16370.8,0,1
171.5,55.219,-125.9,128.8,4683.8,9981.5,1.089,1.182,10941.1,16376.4,0,1
172.0,55.282,-125.8,128.8,4683.5,9981.6,1.089,1.183,10942.2,16381.9,0,1
172.5,55.344,-125.7,128.8,4683.1,9981.6,1.089,1.183,10943.3,16387.5,0,1
173.0,55.407,-125.7,128.8,4682.8,9981.7,1.089,1.184,10944.4,16393.0,0,1
173.5,55.47,-125.6,128.8,4682.5,9981.8,1.089,1.184,10945.5,16398.5,0,1
174.0,55.533,-125.5,128.8,4682.1,9981.9,1.089,1.185,10946.5,16404.0,0,1
174.5,55.596,-125.4,128.8,4681.8,9981.9,1.089,1.185,10947.5,16409.5,0,1
175.0,55.658,-125.4,128.8,4681.5,9982.0,1.09,1.186,10948.5,16415.0,0,1
175.5,55.721,-125.3,128.8,4681.2,9982.1,1.09,1.186,10949.5,16420.5,0,1
176.0,55.783,-125.2,128.8,4680.9,9982.2,1.09,1.187,10950.5,16426.0,0,1
176.5,55.846,-125.1,128.8,4680.7,9982.2,1.09,1.187,10951.5,16431.5,0,1
177.0,55.909,-125.0,128.8,4680.4,9982.3,1.09,1.188,10952.4,16436.9,0,1
177.5,55.971,-125.0,128.8,4680.2,9982.4,1.09,1.188,10953.4,16442.4,0,1
178.0,56.033,-124.9,128.8,4679.9,9982.5,1.09,1.189,10954.3,16447.8,0,1
178.5,56.096,-124.8,128.8,4679.7,9982.5,1.09,1.189,10955.2,16453.2,0,1
179.0,56.158,-124.7,128.8,4679.5,9982.6,1.09,1.19,10956.2,16458.7,0,1
179.5,56.221,-124.6,128.8,4679.3,9982.7,1.09,1.19,10957.1,16464.1,0,1
180.0,56.283,-124.5,128.8,4679.1,9982.8,1.091,1.191,10958.0,16469.5,0,1
180.5,56.345,-124.5,128.8,4678.9,9982.8,1.091,1.191,10958.9,16474.9,0,1
181.0,56.407,-124.4,128.8,4678.8,9982.9,1.091,1.192,10959.8,16480.3,0,1
181.5,56.469,-124.3,128.8,4678.6,9983.0,1.091,1.192,10960.7,16485.6,0,1
182.0,56.531,-124.2,128.8,4678.5,9983.0,1.091,1.193,10961.6,16491.0,0,1
182.5,56.594,-124.1,128.8,4678.4,9983.1,1.091,1.193,10962.5,16496.4,0,1
183.0,56.656,-124.1,128.8,4678.3,9983.2,1.091,1.194,10963.5,16501.7,0,1
183.5,56.718,-124.0,128.8,4678.2,9983.3,1.091,1.194,10964.4,16507.1,0,1
184.0,56.779,-123.9,128.8,4678.1,9983.3,1.091,1.195,10965.3,16512.4,0,1
184.5,56.841,-123.8,128.8,4678.0,9983.4,1.091,1.195,10966.2,16517.7,0,1
185.0,56.903,-123.7,128.8,4678.0,9983.5,1.091,1.196,10967.2,16523.0,0,1
185.5,56.965,-123.6,128.8,4677.9,9983.6,1.091,1.196,10968.1,16528.3,0,1
186.0,57.027,-123.6,128.8,4677.9,9983.6,1.092,1.197,10969.0,16533.6,0,1
186.5,57.089,-123.5,128.8,4677.9,9983.7,1.092,1.197,10969.9,16538.9,0,1
187.0,57.15,-123.4,128.8,4677.9,9983.8,1.092,1.197,10970.9,16544.2,0,1
187.5,57.212,-123.3,128.8,4677.9,9983.8,1.092,1.198,10971.8,16549.4,0,1
188.0,57.274,-123.2,128.8,4677.9,9983.9,1.092,1.198,10972.7,16554.7,0,1
188.5,57.335,-123.1,128.8,4677.9,9984.0,1.092,1.199,10973.6,16559.9,0,1
189.0,57.397,-123.1,128.8,4677.9,9984.1,1.092,1.199,10974.5,16565.2,0,1
189.5,57.458,-123.0,128.8,4678.0,9984.1,1.092,1.2,10975.4,16570.4,0,1
190.0,57.52,-122.9,128.8,4678.0,9984.2,1.092,1.2,10976.2,16575.6,0,1
190.5,57.581,-122.8,128.8,4678.1,9984.3,1.092,1.201,10977.1,16580.8,0,1
191.0,57.642,-122.7,128.8,4678.2,9984.4,1.092,1.201,10977.9,16586.0,0,1
191.5,57.704,-122.6,128.7,4678.3,9984.4,1.092,1.202,10978.8,16591.2,0,1
192.0,57.765,-122.5,128.7,4678.4,9984.5,1.092,1.202,10979.6,16596.4,0,1
192.5,57.826,-122.5,128.7,4678.5,9984.6,1.093,1.203,10980.4,16601.6,0,1
193.0,57.887,-122.4,128.7,4678.6,9984.6,1.093,1.203,10981.2,16606.8,0,1
193.5,57.948,-122.3,128.7,4678.7,9984.7,1.093,1.204,10982.0,16612.0,0,1
194.0,58.01,-122.2,128.7,4678.8,9984.8,1.093,1.204,10982.8,16617.2,0,1
194.5,58.071,-122.1,128.7,4678.9,9984.9,1.093,1.205,10983.6,16622.4,0,1
195.0,58.132,-122.0,128.7,4679.0,9984.9,1.093,1.205,10984.3,16627.6,0,1
195.5,58.193,-121.9,128.7,4679.2,9985.0,1.093,1.205,10985.1,16632.7,0,1
196.0,58.253,-121.8,128.7,4679.3,9985.1,1.093,1.206,10985.8,16637.9,0,1
196.5,58.314,-121.7,128.7,4679.4,9985.2,1.093,1.206,10986.6,16643.0,0,1
197.0,58.375,-121.6,128.7,4679.6,9985.2,1.093,1.207,10987.3,16648.2,0,1
197.5,58.436,-121.5,128.7,4679.7,9985.3,1.093,1.207,10988.0,16653.3,0,1
198.0,58.497,-121.4,128.7,4679.9,9985.4,1.093,1.208,10988.7,16658.5,0,1
198.5,58.557,-121.3,128.7,4680.0,9985.4,1.093,1.208,10989.4,16663.6,0,1
199.0,58.618,-121.2,128.7,4680.2,9985.5,1.093,1.209,10990.1,16668.8,0,1
199.5,58.678,-121.1,128.7,4680.3,9985.6,1.093,1.209,10990.8,16673.9,0,1
200.0,58.739,-121.0,128.7,4680.5,9985.7,1.093,1.21,10991.5,16679.0,0,1
200.5,58.799,-120.9,128.7,4680.6,9985.7,1.093,1.21,10992.1,16684.1,0,1
201.0,58.86,-120.8,128.7,4680.8,9985.8,1.093,1.211,10992.8,16689.2,0,1
201.5,58.92,-120.7,128.7,4681.0,9985.9,1.093,1.211,10993.5,16694.3,0,1
202.0,58.981,-120.6,128.7,4681.1,9985.9,1.094,1.211,10994.2,16699.4,0,1
202.5,59.041,-120.5,128.7,4681.3,9986.0,1.094,1.212,10994.8,16704.5,0,1
203.0,59.101,-120.4,128.7,4681.4,9986.1,1.094,1.212,10995.5,16709.6,0,1
203.5,59.161,-120.3,128.7,4681.5,9986.2,1.094,1.213,10996.2,16714.7,0,1
204.0,59.221,-120.2,128.7,4681.7,9986.2,1.094,1.213,10996.8,16719.8,0,1
204.5,59.281,-120.1,128.7,4681.8,9986.3,1.094,1.214,10997.5,16724.9,0,1
205.0,59.341,-120.0,128.7,4681.9,9986.4,1.094,1.214,10998.1,16730.0,0,0
205.5,59.401,-118.4,129.0,4685.5,9986.7,1.088,1.214,10933.3,16726.0,0,0
206.0,59.455,-108.2,129.6,4703.9,9987.6,1.075,1.213,10801.2,16722.3,0,0
206.5,59.501,-92.3,130.5,4736.8,9989.3,1.062,1.213,10679.8,16715.6,0,0
207.0,59.537,-72.8,131.6,4781.5,9991.9,1.048,1.212,10568.0,16706.1,0,0
207.5,59.562,-50.5,132.7,4836.2,9995.8,1.035,1.21,10464.3,16694.7,0,0
208.0,59.576,-26.1,133.8,4899.1,10000.7,1.021,1.209,10368.0,16682.7,0,0
208.5,59.576,-0.1,134.8,4968.8,10006.8,1.007,1.207,10278.8,16671.2,0,0
209.0,59.562,26.9,135.7,5044.4,10013.7,0.992,1.206,10197.1,16661.3,0,0
209.5,59.535,54.6,136.4,5125.2,10021.4,0.978,1.205,10123.5,16653.5,0,0
210.0,59.493,83.2,137.1,5210.7,10029.5,0.964,1.204,10054.4,16648.1,0,0
210.5,59.437,112.6,137.6,5300.5,10038.0,0.95,1.203,9988.3,16645.0,0,0
211.0,59.366,142.5,138.1,5394.4,10046.5,0.935,1.202,9924.6,16644.2,0,0
211.5,59.279,172.5,138.6,5491.9,10054.9,0.919,1.201,9863.1,16645.2,0,0
212.0,59.178,202.4,139.0,5592.9,10063.1,0.903,1.201,9803.5,16647.8,0,0
212.5,59.063,230.9,139.5,5697.0,10071.0,0.889,1.201,9761.5,16651.7,0,0
213.0,58.937,252.2,139.9,5802.8,10078.5,0.879,1.201,9768.2,16656.3,0,0
213.5,58.804,264.6,140.3,5909.0,10085.6,0.872,1.201,9795.1,16661.6,0,0
214.0,58.668,272.4,140.7,6014.7,10092.1,0.865,1.201,9830.1,16667.3,0,0
214.5,58.529,278.2,141.1,6119.5,10098.2,0.858,1.201,9868.3,16673.1,0,0
215.0,58.387,283.4,141.6,6223.5,10103.7,0.852,1.201,9907.7,16678.8,0,0
215.5,58.243,288.4,142.0,6326.6,10108.7,0.846,1.201,9947.5,16684.4,0,0
216.0,58.096,293.5,142.5,6428.8,10113.3,0.84,1.201,9987.3,16689.8,0,0
216.5,57.947,298.6,143.0,6530.2,10117.3,0.833,1.201,10027.1,16694.9,0,0
217.0,57.795,303.7,143.6,6630.7,10120.9,0.827,1.202,10067.0,16699.7,0,0
217.5,57.641,308.8,144.1,6730.3,10124.1,0.821,1.202,10106.9,16704.0,0,0
218.0,57.484,313.8,144.7,6829.1,10127.0,0.815,1.202,10146.8,16708.0,0,0
218.5,57.325,318.8,145.2,6927.0,10129.4,0.809,1.202,10186.7,16711.5,0,0
219.0,57.163,323.7,145.8,7024.0,10131.6,0.803,1.202,10226.4,16714.7,0,0
219.5,56.999,328.5,146.4,7120.1,10133.5,0.797,1.202,10265.7,16717.5,0,0
220.0,56.832,333.4,147.0,7215.3,10135.1,0.791,1.202,10304.4,16719.9,0,0
220.5,56.663,338.1,147.7,7309.6,10136.4,0.784,1.202,10342.5,16721.9,0,0
221.0,56.491,342.8,148.3,7403.0,10137.6,0.778,1.203,10380.2,16723.7,0,0
221.5,56.318,347.3,149.0,7495.4,10138.5,0.772,1.203,10417.2,16725.1,0,0
222.0,56.142,351.8,149.7,7586.8,10139.3,0.765,1.203,10453.7,16726.3,0,0
222.5,55.964,356.2,150.3,7677.2,10140.0,0.759,1.203,10489.5,16727.2,0,0
223.0,55.783,360.5,151.0,7766.6,10140.5,0.753,1.203,10524.7,16727.8,0,0
223.5,55.601,364.8,151.7,7854.9,10141.0,0.746,1.203,10559.2,16728.3,0,0
224.0,55.417,368.9,152.4,7942.3,10141.3,0.74,1.203,10593.0,16728.5,0,0
224.5,55.23,373.0,153.2,8028.6,10141.6,0.733,1.203,10626.1,16728.6,0,0
225.0,55.042,377.0,153.9,8113.9,10141.8,0.726,1.203,10658.4,16728.6,0,0
225.5,54.851,381.0,154.6,8198.1,10141.9,0.72,1.203,10690.1,16728.4,0,0
226.0,54.659,384.8,155.3,8281.3,10142.0,0.713,1.203,10720.9,16728.1,0,0
226.5,54.464,388.6,156.1,8363.4,10142.1,0.706,1.203,10750.9,16727.7,0,0
227.0,54.269,391.7,156.8,8444.3,10142.1,0.699,1.203,10781.1,16727.2,0,0
227.5,54.072,393.0,157.6,8523.4,10142.1,0.693,1.202,10810.9,16726.7,0,0
228.0,53.875,393.3,158.3,8600.5,10142.1,0.686,1.202,10839.3,16725.4,0,0
228.5,53.679,392.9,158.6,8675.4,10142.0,0.679,1.202,10866.7,16724.7,0,1
229.0,53.484,390.0,155.2,8747.6,10141.0,0.677,1.205,10916.7,16750.7,0,1
229.5,53.292,384.2,155.0,8816.0,10135.9,0.671,1.206,10945.8,16760.2,0,1
230.0,53.101,381.6,155.4,8879.6,10127.5,0.665,1.208,10967.8,16774.8,0,1
230.5,52.91,381.9,155.5,8937.1,10117.7,0.659,1.21,10984.5,16786.3,0,1
231.0,52.718,384.2,155.1,8988.1,10107.7,0.653,1.211,10995.3,16789.3,0,1
231.5,52.524,387.5,154.4,9032.4,10098.4,0.647,1.211,11000.7,16786.8,0,1
232.0,52.329,391.4,153.6,9070.1,10089.9,0.641,1.211,11001.2,16781.0,0,1
232.5,52.131,395.5,152.7,9101.3,10082.5,0.636,1.211,10997.7,16773.6,0,1
233.0,51.931,399.6,151.9,9126.2,10076.1,0.631,1.211,10991.8,16766.3,0,1
233.5,51.729,403.4,151.2,9145.2,10070.7,0.627,1.211,10984.9,16759.9,0,1
234.0,51.526,407.0,150.5,9158.6,10066.0,0.623,1.211,10977.3,16754.9,0,1
234.5,51.321,410.5,149.9,9166.5,10061.9,0.62,1.211,10969.5,16751.3,0,1
235.0,51.114,413.8,149.2,9169.3,10058.2,0.619,1.211,10961.5,16749.0,0,1
235.5,50.905,417.0,148.7,9166.9,10054.9,0.618,1.211,10953.4,16747.9,0,1
236.0,50.695,420.1,148.1,9159.6,10051.7,0.617,1.211,10945.0,16747.6,0,1
236.5,50.484,422.9,147.5,9147.5,10048.7,0.618,1.211,10936.3,16748.0,0,1
237.0,50.271,425.5,147.0,9130.5,10045.8,0.619,1.212,10927.2,16749.0,0,1
237.5,50.057,427.7,146.4,9108.8,10042.9,0.621,1.212,10917.7,16750.3,0,1
238.0,49.842,429.7,145.9,9082.4,10040.1,0.624,1.212,10907.5,16751.8,0,1
238.5,49.627,431.3,145.4,9051.3,10037.3,0.627,1.213,10896.7,16753.5,0,1
239.0,49.41,432.5,144.9,9015.6,10034.5,0.63,1.213,10885.0,16755.3,0,1
239.5,49.194,433.1,144.6,8975.4,10031.9,0.635,1.212,10872.4,16747.3,0,1
240.0,48.977,433.5,144.0,8930.6,10029.5,0.639,1.213,10858.7,16747.2,0,1
240.5,48.76,433.4,143.6,8881.3,10027.1,0.645,1.213,10843.7,16751.2,0,1
241.0,48.544,432.9,143.2,8827.6,10024.6,0.65,1.213,10828.4,16753.3,0,1
241.5,48.328,432.1,142.7,8769.8,10022.0,0.66,1.214,10830.1,16756.1,0,1
242.0,48.112,431.4,142.3,8708.7,10019.5,0.671,1.214,10847.2,16758.8,0,1
242.5,47.897,430.8,141.9,8644.7,10017.0,0.684,1.215,10868.7,16761.3,0,1
243.0,47.682,430.2,141.5,8578.1,10014.6,0.697,1.215,10892.8,16763.7,0,1
243.5,47.467,429.7,141.2,8509.0,10012.3,0.711,1.216,10918.9,16766.1,0,1
244.0,47.252,429.1,140.8,8437.8,10010.1,0.724,1.216,10946.3,16768.4,0,1
244.5,47.038,428.5,140.4,8364.6,10008.1,0.738,1.216,10973.3,16770.7,0,1
245.0,46.824,427.7,140.1,8289.5,10006.2,0.751,1.217,10999.3,16773.0,0,1
245.5,46.611,426.6,139.7,8212.9,10004.5,0.765,1.217,11024.3,16775.3,0,1
246.0,46.398,425.3,139.4,8134.8,10002.9,0.777,1.217,11048.2,16777.7,0,1
246.5,46.186,423.6,139.0,8055.4,10001.4,0.79,1.218,11071.0,16780.1,0,1
247.0,45.976,421.5,138.7,7974.8,10000.1,0.803,1.218,11092.9,16782.5,0,1
247.5,45.766,419.0,138.4,7893.1,9998.9,0.815,1.218,11114.2,16785.0,0,1
248.0,45.558,416.2,138.0,7810.4,9997.8,0.827,1.218,11135.0,16787.5,0,1
248.5,45.352,412.9,137.7,7726.6,9996.8,0.839,1.219,11155.3,16790.3,0,1
249.0,45.147,409.4,137.4,7641.9,9995.9,0.85,1.219,11175.2,16793.3,0,1
249.5,44.944,405.4,137.0,7556.2,9995.0,0.862,1.219,11194.9,16796.3,0,1
250.0,44.744,401.2,136.7,7469.5,9994.3,0.873,1.22,11214.3,16799.2,0,1
250.5,44.545,396.7,136.4,7381.8,9993.6,0.885,1.22,11233.4,16802.1,0,1
251.0,44.349,392.0,136.1,7293.1,9993.1,0.896,1.22,11252.3,16805.1,0,1
251.5,44.156,387.0,135.7,7203.3,9992.5,0.907,1.221,11271.0,16808.1,0,1
252.0,43.965,381.7,135.4,7112.6,9992.1,0.918,1.221,11289.5,16811.2,0,1
252.5,43.777,376.3,135.1,7020.8,9991.7,0.929,1.221,11307.8,16814.3,0,1
253.0,43.591,370.7,134.8,6928.0,9991.3,0.94,1.222,11325.8,16817.5,0,1
253.5,43.409,365.0,134.5,6834.1,9991.0,0.95,1.222,11343.4,16820.6,0,1
254.0,43.229,359.0,134.1,6739.1,9990.7,0.961,1.222,11360.6,16823.8,0,1
254.5,43.053,352.9,133.8,6643.1,9990.5,0.971,1.223,11377.1,16827.0,0,1
255.0,42.88,346.6,133.5,6546.1,9990.3,0.981,1.223,11391.9,16830.2,0,1
255.5,42.71,339.1,133.2,6448.4,9990.2,0.991,1.223,11398.3,16833.1,0,1
256.0,42.545,329.3,132.9,6350.8,9990.1,0.999,1.223,11394.9,16836.2,0,1
256.5,42.387,317.3,132.6,6253.9,9990.0,1.006,1.224,11383.2,16839.4,0,1
257.0,42.235,303.3,132.3,6158.4,9990.0,1.012,1.224,11364.3,16842.6,0,1
257.5,42.091,287.5,132.0,6064.7,9989.9,1.017,1.224,11339.3,16846.1,0,1
258.0,41.956,270.0,131.6,5973.3,9989.9,1.022,1.225,11309.1,16849.9,0,1
258.5,41.831,251.0,131.3,5884.5,9989.9,1.026,1.225,11274.5,16853.8,0,1
259.0,41.715,230.7,131.0,5798.8,9989.8,1.029,1.225,11235.8,16857.6,0,1
259.5,41.611,209.2,130.7,5716.5,9989.8,1.032,1.226,11193.5,16861.4,0,1
260.0,41.517,186.8,130.4,5637.9,9989.8,1.034,1.226,11148.2,16865.1,0,1
260.5,41.436,163.7,130.1,5563.3,9989.8,1.036,1.226,11100.0,16868.7,0,1
261.0,41.366,140.2,129.8,5492.9,9989.9,1.037,1.227,11049.5,16872.3,0,1
261.5,41.307,116.6,129.6,5427.1,9990.0,1.037,1.227,10997.1,16876.0,0,1
262.0,41.261,93.2,129.3,5365.9,9990.1,1.037,1.227,10943.7,16879.9,0,1
262.5,41.225,70.4,129.0,5309.5,9990.2,1.036,1.228,10889.9,16884.1,0,1
263.0,41.201,48.5,128.8,5258.0,9990.3,1.035,1.228,10836.4,16888.3,0,1
263.5,41.187,27.9,128.5,5211.4,9990.4,1.034,1.228,10784.3,16892.5,0,1
264.0,41.183,8.8,128.3,5169.5,9990.5,1.033,1.229,10734.3,16896.8,0,1
264.5,41.187,-8.6,128.1,5132.2,9990.6,1.032,1.229,10687.3,16901.1,0,1
265.0,41.199,-24.1,127.9,5099.4,9990.7,1.03,1.23,10643.8,16905.2,0,1
265.5,41.218,-37.8,127.8,5070.6,9990.9,1.029,1.23,10604.5,16909.1,0,1
266.0,41.243,-49.4,127.6,5045.5,9991.1,1.028,1.23,10575.9,16912.8,0,1
266.5,41.272,-58.2,127.5,5023.1,9991.3,1.029,1.231,10562.1,16916.9,0,1
267.0,41.304,-64.6,127.3,5002.4,9991.5,1.03,1.231,10560.4,16921.3,0,1
267.5,41.339,-69.5,127.2,4982.6,9991.7,1.032,1.231,10565.0,16925.6,0,1
268.0,41.376,-73.8,127.1,4963.4,9991.9,1.034,1.232,10571.0,16930.0,0,1
268.5,41.415,-77.6,127.0,4944.8,9992.1,1.036,1.232,10575.9,16934.5,0,1
269.0,41.455,-81.1,126.9,4926.7,9992.3,1.038,1.232,10580.5,16938.9,0,1
269.5,41.498,-84.5,126.8,4909.3,9992.5,1.04,1.233,10585.1,16943.4,0,1
270.0,41.541,-87.7,126.7,4892.7,9992.7,1.042,1.233,10590.2,16947.9,0,1
270.5,41.587,-90.7,126.6,4877.1,9992.9,1.043,1.234,10594.7,16952.3,0,1
271.0,41.633,-93.4,126.5,4862.5,9993.1,1.045,1.234,10598.8,16956.7,0,1
271.5,41.681,-95.9,126.4,4849.1,9993.3,1.046,1.234,10602.8,16961.1,0,1
272.0,41.73,-97.8,126.4,4837.3,9993.5,1.045,1.235,10582.4,16965.5,0,1
272.5,41.78,-99.3,126.3,4826.3,9993.7,1.046,1.235,10586.4,16969.8,0,1
273.0,41.83,-100.9,126.2,4815.9,9993.9,1.048,1.235,10592.0,16974.1,0,1
273.5,41.882,-102.4,126.2,4806.1,9994.1,1.049,1.236,10598.2,16978.5,0,1
274.0,41.933,-103.8,126.1,4796.8,9994.3,1.05,1.236,10604.3,16983.1,0,1
274.5,41.986,-105.1,126.1,4788.1,9994.5,1.052,1.237,10610.4,16987.7,0,1
275.0,42.039,-106.3,126.0,4779.7,9994.7,1.053,1.237,10616.4,16992.3,0,1
275.5,42.093,-107.4,126.0,4771.5,9994.8,1.054,1.237,10622.5,16997.1,0,1
276.0,42.147,-108.5,125.9,4763.4,9995.0,1.055,1.238,10628.5,17001.8,0,1
276.5,42.202,-109.5,125.9,4755.3,9995.1,1.056,1.238,10633.7,17006.5,0,1
277.0,42.257,-110.5,125.9,4747.2,9995.3,1.057,1.239,10638.7,17011.2,0,1
277.5,42.313,-111.4,125.8,4739.2,9995.4,1.058,1.239,10643.1,17015.8,0,1
278.0,42.369,-112.2,125.8,4731.3,9995.5,1.059,1.239,10647.4,17020.5,0,1
278.5,42.425,-113.1,125.8,4723.5,9995.7,1.06,1.24,10651.8,17025.1,0,1
279.0,42.482,-113.8,125.8,4715.9,9995.8,1.061,1.24,10655.5,17029.8,0,1
279.5,42.54,-114.6,125.7,4708.6,9995.9,1.062,1.241,10659.0,17034.4,0,1
280.0,42.597,-115.3,125.7,4701.5,9996.0,1.063,1.241,10662.4,17039.1,0,1
280.5,42.655,-115.9,125.7,4694.7,9996.2,1.064,1.241,10665.6,17043.7,0,1
281.0,42.714,-116.5,125.7,4688.2,9996.3,1.064,1.242,10668.7,17048.3,0,1
281.5,42.772,-117.1,125.7,4682.0,9996.4,1.065,1.242,10671.6,17052.9,0,1
282.0,42.831,-117.7,125.6,4676.2,9996.5,1.066,1.243,10674.2,17057.5,0,1
282.5,42.89,-118.2,125.6,4670.6,9996.6,1.066,1.243,10676.7,17062.1,0,1
283.0,42.949,-118.7,125.6,4665.3,9996.7,1.067,1.243,10679.0,17066.7,0,1
283.5,43.009,-119.1,125.6,4660.2,9996.8,1.068,1.244,10681.1,17071.3,0,1
284.0,43.069,-119.5,125.6,4655.5,9997.0,1.068,1.244,10682.7,17075.9,0,1
284.5,43.129,-119.9,125.6,4650.9,9997.1,1.069,1.245,10684.1,17080.5,0,1
285.0,43.189,-120.3,125.6,4646.5,9997.2,1.069,1.245,10685.1,17085.0,0,1
285.5,43.249,-120.6,125.6,4642.4,9997.3,1.069,1.245,10686.0,17089.6,0,1
